"Data Source","World Development Indicators",

"Last Updated Date","2020-02-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Ethiopia","ETH","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9825401306152","","","","","","","","","","50","41.93662","","49.13466","","","","","","","","","","59.24146","","",
"European Union","EUU","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","66.6162414550781","67.1792221069336","67.6439590454102","67.8439102172852","68.2226409912109","68.4055328369141","68.5414428710938","68.7638320922852","69.4979400634766","69.7481918334961","70.1736907958984","70.8989715576172","71.8264389038086","72.1423416137695","72.9181518554688","73.5255889892578","74.4106063842773","74.2654571533203","74.4935607910156","74.5841827392578","72.7616424560547","72.9339828491211","72.4066619873047","70.4374923706055","70.75907","70.29576","70.43548","70.32392","70.56317","70.74738","70.81672","71.29452","71.53458","",
"Finland","FIN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.467041015625","","","","","","","","","","","","","","","","","","","","","99.07844","","",
"France","FRA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.4441833496094","","","","","","","","","","","","","","","","","","","84.8733","","","","","","85.85235","",
"United Kingdom","GBR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.76898","","","","","","","","","","","","99.66821","","","99.43752","","",
"Ghana","GHA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.35128","","","","","","","","","","78.34891","","","","","","","","83.52458","",
"Gibraltar","GIB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.8953399658203","","","","","","","42.90316","","","","","","","36.78979","","","","43.64009","","","","","",
"Gambia, The","GMB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.98115","","","","","","","","","","","","","51.41804","","61.76725","","","","",
"Guinea-Bissau","GNB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","33.348949432373","","","","","","","","","","","","","","","","","","","","","57.61375","","","","","","","","","","","","","","62.15797","","","","","",
"Equatorial Guinea","GNQ","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.84261","","","","","","","","","","97.184","","","","97.29","","","","","",
"Greece","GRC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","96.0637969970703","","","","","","","","","","96.0374603271484","","","","","","","","","","97.81122","","","","95.45006","","96.15757","","96.06622","","98.28216","","","","","","","","",
"Grenada","GRD","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","98.0471572875977","","","","","","","","","","","","","","98.5800018310547","","","","","","","","","","98.5800018310547","","","","","","","","","","98.58","","","","","","","","","","98.58","","","","","",
"Greenland","GRL","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.7063903808594","","","","","","","","75.41558","","","","","","","","","","84.84873","82.72068","86.75616","","","","","",
"Guam","GUM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","96.3826599121094","","","","","","","","","","99.417106628418","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.43656","","","","","86.31438","","","","","",
"High income","HIC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.78523","","","","","","83.74603","","","84.78901","85.34128","85.6962","85.66837","87.39595","87.92208","89.04894","","87.13764","",
"Heavily indebted poor countries (HIPC)","HPC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5024108886719","56.023021697998","56.2251205444336","56.7810211181641","57.1729888916016","57.2995986938477","57.5881118774414","57.899341583252","58.4171905517578","58.1684303283691","58.468921661377","59.1222801208496","59.8578910827637","60.6101188659668","61.2173385620117","61.8296890258789","63.1621894836426","63.7587890625","65.8436889648438","64.6298217773438","63.4704818725586","64.45361328125","63.958179473877","64.6496505737305","64.7001","66.32759","67.64735","67.67048","68.3563","68.63896","69.09825","69.68437","69.98758","",
"Croatia","HRV","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7570571899414","","","","","","","","","","99.32059","","","","","","","","","","99.62971","","","","","","","","",
"Haiti","HTI","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","37.1297416687012","","","","","","","","","","","","","","","","","","","","","63.09002","","","53.35505","","","","","","","","","","65.27765","","","",
"Hungary","HUN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","99.3031921386719","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.16","","","","","",
"IBRD only","IBD","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","72.7402496337891","72.8527221679688","73.1512985229492","73.7747802734375","74.3891067504883","74.7507171630859","75.384521484375","76.0664367675781","76.6952514648438","77.3087768554688","77.8672409057617","78.3964920043945","79.0961685180664","80.9252395629883","81.3797378540039","81.5135116577148","82.1100387573242","82.6263580322266","83.0023193359375","83.3590469360352","83.7341232299805","84.1097412109375","85.8722991943359","87.4850082397461","87.7351608276367","88.1071319580078","88.2398910522461","88.533821105957","89.084846496582","89.4221801757813","89.6604080200195","89.517578125","90.2809295654297","90.5165405273438","90.739631652832","90.84948","91.07658","91.33262","91.48322","91.73222","91.96312","92.01953","92.11305","92.28275","",
"IDA & IBRD total","IBT","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","69.6859130859375","69.7906188964844","70.084358215332","70.6456069946289","71.1952362060547","71.5404510498047","72.0867309570313","72.7107925415039","73.2801971435547","73.8435897827148","74.3600082397461","74.8440170288086","75.498649597168","77.1696166992188","77.6275787353516","77.8114395141602","78.2943572998047","78.9069366455078","79.3680267333984","79.7434997558594","80.0847015380859","80.4527969360352","81.9796676635742","83.4954833984375","83.77880859375","83.9747467041016","84.1439208984375","84.5418701171875","85.1155624389648","85.6200180053711","85.6773910522461","85.4830093383789","85.8784637451172","86.2599563598633","86.5375366210938","86.62094","86.72547","87.09609","87.2265","87.49015","87.78205","88.03964","88.17364","88.32628","",
"IDA total","IDA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","55.3877906799316","55.718879699707","55.9874610900879","56.2970008850098","56.6005783081055","56.8554611206055","57.2820091247559","58.1524085998535","58.6278800964355","59.0654106140137","59.155689239502","60.4295310974121","61.4939193725586","62.155158996582","62.5408782958984","63.0018615722656","63.5828018188477","64.8420333862305","65.4688568115234","65.0248413085938","65.5276031494141","66.5415420532227","67.3525390625","68.7470779418945","68.173469543457","67.9213104248047","66.9216003417969","68.1467971801758","68.8742065429688","69.06563","68.88225","69.94","70.21101","70.76138","71.52583","72.78624","73.30016","73.61888","",
"IDA blend","IDB","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","58.3123207092285","58.3678588867188","58.7770385742188","59.0824317932129","59.3561897277832","59.6267700195313","59.8894996643066","60.4386711120605","60.9843597412109","61.4337310791016","61.9572906494141","62.2176818847656","65.0088424682617","67.4900207519531","68.1495513916016","68.7869033813477","69.4447479248047","70.0340805053711","70.7550811767578","71.2008438110352","68.8273620605469","69.65087890625","70.1450881958008","71.4873962402344","72.6604690551758","71.9308395385742","72.3178024291992","71.3777694702148","71.1844100952148","72.2769622802734","72.52365","72.02167","73.74691","73.4995","73.89786","74.37452","74.85793","75.49243","75.69121","",
"Indonesia","IDN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","77.4749984741211","","","","","","","","","","88.0245208740234","","","","","","","","","","","","","","94.03508","","95.15854","","95.38319","95.64701","","95.59109","","","96.79101","97.10652","97.17444","","97.33134","",
"IDA only","IDX","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","53.8094902038574","54.0992088317871","54.3482894897461","54.6767883300781","54.9978485107422","55.2485618591309","55.6101684570313","56.6525497436523","57.1418418884277","57.5338096618652","57.5387802124023","58.0189781188965","58.3471488952637","59.0177001953125","59.2786483764648","59.6352310180664","60.2087211608887","61.745979309082","62.4643516540527","63.0300102233887","63.3649597167969","64.65234375","65.1856689453125","66.6965408325195","66.2042007446289","65.6145935058594","64.5802917480469","66.5483627319336","67.0808715820313","67.24059","67.22465","67.92919","68.47368","69.10456","70.02179","71.69407","72.14637","72.53029","",
"Isle of Man","IMN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","54.8410186767578","","","","","","","","","","61.641918182373","","","","","","","","","","73.41186","","","","","75.1919","","","","","78.87723","","","","","","","82.36671","",
"Not classified","INX","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","48.1833305358887","","","","","","","","","","63.0995483398438","","","","","74.2744827270508","","","","","79.8716125488281","","","","","","83.5","","","88.01032","87.27219","","88.17703","","","","88.87982","89.54248","89.63542","","90.35241","","","",
"Iraq","IRQ","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.08741","","","","","","","","","","","","","53.00728","","","","","56.24399","",
"Iceland","ISL","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","94.9634017944336","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","97.4646530151367","","","","","","","","","","","","","","","","","","","","98.82369","","","","","","","","","","99.14101","","","","","","","99.35345","",
"Jamaica","JAM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.0818405151367","","","","","","","","","","","","","","","83.44","","","","","",
"Jordan","JOR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","80.4826126098633","","","","","","","","","","","","","","","","","","","","","","","","95.0845","","95.17645","","95.49455","","","95.76724","97.74836","98.44456","","","","","","98.61421","",
"Japan","JPN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.0719528198242","","","","","","","","","","99.763298034668","","","","","","","","","","99.78625","99.82968","","","","","","","","","",
"Kenya","KEN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.49466","","","","","","","78.07915","","","","","","","83.77803","","","","84.98883","",
"Kyrgyz Republic","KGZ","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.3067092895508","","","","","","","","","","99.51879","","","","","","","","","99.67701","",
"Cambodia","KHM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.482177734375","","","","","","84.68001","","","","85.08267","82.7524","","","","","84.81415","86.53244","","","","",
"Kiribati","KIR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","68.0286331176758","","","","","72.7876510620117","","","","","78.1973037719727","","","","","","","","","","81.1209487915039","","","","","","","","","","94.44604","94.52522","94.79458","95.01588","","95.54531","","95.83972","96.35419","","96.39225","","96.69714","96.66646","",
"Latin America & Caribbean (excluding high income)","LAC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","79.8544769287109","79.8705062866211","80.1602096557617","80.4929580688477","80.8367691040039","81.1346588134766","81.305290222168","81.6688003540039","81.9480209350586","82.2466735839844","82.5135498046875","82.7692184448242","83.0105895996094","83.3429183959961","83.6735763549805","83.9839172363281","84.1853332519531","84.8231430053711","85.4855270385742","86.154899597168","86.8028335571289","87.4697036743164","87.7733383178711","88.0767593383789","88.5189590454102","88.7985382080078","88.9870986938477","89.1729431152344","89.2282867431641","90.0554733276367","90.0005493164063","90.4903411865234","90.5515975952148","91.0475387573242","91.3194198608398","91.6454620361328","91.45419","92.14915","92.28899","92.34023","92.79498","93.02288","93.54364","93.68019","93.81777","",
"Lao PDR","LAO","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.4862518310547","","","","","81.36018","77.00606","","","","82.45175","","","","","","67.35858","","","","89.96128","","","","",
"Lebanon","LBN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.37894","","94.27195","","","","","","","","","96.85466","",
"Liberia","LBR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","44.8793182373047","","","","","","","","","","","","","","","","","","","","","","","60.77481","","","","","","","","","","62.69656","","",
"Libya","LBY","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","76.9926300048828","","","","","","","","","","87.7200012207031","","","","","","","","","","93.85","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","81.5675582885742","81.5825729370117","81.8476791381836","82.1491622924805","82.4694137573242","82.7490921020508","82.9133911132813","83.2536392211914","83.5072021484375","83.7910385131836","84.042236328125","84.2832717895508","84.5111389160156","84.8012771606445","85.1679229736328","85.4886322021484","85.6777877807617","86.2376327514648","86.8109893798828","87.4000625610352","87.9692306518555","88.5544586181641","88.8240432739258","89.0991592407227","89.5037536621094","89.7428512573242","89.9116363525391","90.0818786621094","90.1341781616211","90.8575286865234","90.8179473876953","91.2539672851563","91.4081802368164","91.830436706543","92.0775985717773","92.4560012817383","92.25771","92.86229","92.98555","93.009","93.41115","93.62804","94.09442","94.19046","94.30852","",
"Least developed countries: UN classification","LDC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","52.6533393859863","52.9262886047363","53.1716117858887","53.4811401367188","53.7805213928223","54.0024681091309","54.3454399108887","55.3942184448242","55.9173889160156","56.2968482971191","56.2594184875488","56.7538986206055","57.0819396972656","57.7846908569336","58.3388481140137","58.6811485290527","59.2569198608398","60.8517799377441","61.6291198730469","61.8063316345215","62.1013298034668","63.3525199890137","63.992431640625","65.614860534668","65.0219497680664","64.314697265625","62.9405212402344","65.0304183959961","65.9274826049805","66.00942","65.95661","66.74483","67.33144","68.05337","69.05741","70.87089","71.35938","71.79852","",
"Low income","LIC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","56.4510688781738","56.7703018188477","57.2766418457031","57.9073715209961","58.4796104431152","58.9508514404297","59.0653190612793","59.476879119873","59.7828216552734","60.2600898742676","60.5286102294922","60.8164596557617","61.4513092041016","62.1179504394531","62.5985794067383","62.718448638916","63.0497207641602","64.4738006591797","64.8407821655273","66.8632125854492","65.7067718505859","65.6806869506836","66.3819427490234","65.8273391723633","66.8986434936523","66.75691","68.08627","69.3349","69.21175","69.86379","70.01579","70.35654","70.85456","71.1114","",
"Liechtenstein","LIE","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","91.3483963012695","","","","","","","","","","","","","","","","","","","","92.2702","","","","","92.71365","","92.24393","","92.57847","","","","","","93.45589","92.98055","","",
"Lower middle income","LMC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","60.773120880127","60.8865394592285","61.3552093505859","61.8116493225098","62.2596397399902","62.2064018249512","62.6885986328125","63.4885292053223","63.8376693725586","64.2725982666016","64.7054977416992","65.1482391357422","65.9613723754883","66.944938659668","67.4614105224609","67.9193267822266","68.1269836425781","69.2151412963867","69.9745635986328","70.5316314697266","71.0391006469727","71.5931701660156","72.0917510986328","75.4113388061523","75.8742370605469","76.0194778442383","76.3285598754883","76.9824676513672","77.8266525268555","78.3696899414063","78.5405502319336","78.0562210083008","78.3471298217773","79.2832336425781","79.8170471191406","80.16374","80.06617","80.70751","81.11414","81.54269","82.18893","82.66775","83.06664","83.38948","",
"Low & middle income","LMY","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","69.3179931640625","69.4225463867188","69.7191314697266","70.2864685058594","70.8421096801758","71.1905364990234","71.7427215576172","72.3750381469727","72.9505233764648","73.5204086303711","74.0426483154297","74.532112121582","75.1960678100586","76.8873519897461","77.3470611572266","77.5322113037109","78.0243301391602","78.6484222412109","79.1173706054688","79.4992218017578","79.8461227416992","80.2207336425781","81.7693481445313","83.3059692382813","83.5947875976563","83.7944793701172","83.9664001464844","84.3722076416016","84.9553833007813","85.4674606323242","85.526252746582","85.3204574584961","85.7235488891602","86.1088180541992","86.3826293945313","86.4713","86.57927","86.9561","87.09151","87.35938","87.65444","87.91525","88.05433","88.21015","",
"Lesotho","LSO","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.99578","","","","","","","","","65.52196","","","","","67.74747","","","","","",
"Late-demographic dividend","LTE","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","79.7019424438477","79.7673797607422","80.4452590942383","81.1198120117188","81.756477355957","82.4154586791992","82.9203414916992","83.6710433959961","84.2693862915039","84.8423080444336","85.4037322998047","85.9186096191406","88.3783874511719","88.7344131469727","88.4543609619141","89.3881301879883","89.6860885620117","89.9809722900391","90.2513275146484","90.5438079833984","90.8365020751953","93.6728134155273","93.8704986572266","94.0619201660156","94.3525390625","94.4708709716797","94.6758804321289","94.9503402709961","95.2314224243164","95.4386825561523","95.5807723999023","96.1628036499023","96.2970809936523","96.4391098022461","96.41892","96.77416","96.90437","96.95992","97.04642","97.1583","97.29315","97.37784","97.45938","",
"Lithuania","LTU","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.2068099975586","","","","","","","","","","","","99.64315","","","","","","","","","","99.79419","","","","","","","","",
"Luxembourg","LUX","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7543334960938","","","","","","","","","","","99.79334","","","","","","","","","","","99.8811","","","","","","","","",
"Macao SAR, China","MAC","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","92.8096771240234","","","","","","","","","","","","","","","","","","","","95.27621","","","","","96.46999","","","","","97.75129","","","","","98.18592","","","",
"St. Martin (French part)","MAF","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","43.7143898010254","","","","","","","","","","","","55.1551704406738","","","","","","","","","","65.70676","","","","68.36586","68.91762","","76.07358","80.38336","","","","","","83.30135","",
"Monaco","MCO","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.6140518188477","","","","","","","","","","","97.97762","","","","","","","","","","","","99.37359","","99.60201","","","","","",
"Madagascar","MDG","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.53832","","","","","","","","","67.41731","","","75.02887","","","","","","77.27514","",
"Maldives","MDV","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","82.4048461914063","","","","","","","","92.114013671875","","","","","95.8971328735352","","","","","96.212272644043","","","","","","","","","","","98.36569","","","","","","","","98.52034","","97.29893","","","",
