Country Name,Country Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Region
Benin,BEN,3.15100002288818,3.1779999732971205,3.21399998664856,3.35999989509583,3.38800001144409,3.43700003623962,3.4860000610351602,3.5269999504089395,3.5789999961852996,3.63299989700317,3.69300007820129,3.74799990653992,3.79500007629395,3.83200001716614,3.87800002098084,3.91700005531311,3.96300005912781,4.00600004196167,4.05399990081787,4.09800004959106,4.58500003814697,4.61999988555908,4.67899990081787,4.74499988555908,4.80700016021729,4.8520002365112305,4.91400003433228,4.98199987411499,Sub-Saharan Africa
Burkina Faso,BFA,3.26300001144409,3.2909998893737797,3.29299998283386,3.3110001087188703,3.3220000267028795,3.3159999847412096,3.3440001010894798,3.3589999675750697,3.38700008392334,3.40700006484985,3.41100001335144,3.43300008773804,3.46399998664856,3.49200010299683,3.50200009346008,3.5309998989105202,4.025000095367431,4.53900003433228,5.1399998664856,5.81699991226196,6.59800004959106,7.36700010299683,8.17800045013428,9.10499954223633,9.190999984741211,9.35599994659424,9.49100017547607,9.62199974060059,Sub-Saharan Africa
Bangladesh,BGD,16.7929992675781,17.0620002746582,17.3600006103516,17.695999145507802,18.034000396728498,18.381000518798803,18.7399997711182,19.1110000610352,19.5,19.895000457763697,20.3120002746582,20.8059997558594,21.3090000152588,21.725000381469698,22.181999206543,22.777999877929698,21.076000213623,19.4549999237061,17.8850002288818,16.5610008239746,17.9790000915527,19.472000122070302,21.0289993286133,23.385999679565398,25.7350006103516,28.0869998931885,31.1660003662109,31.886999130249,South Asia
Bulgaria,BGR,87.00900268554692,87.1139984130859,86.9850006103516,86.91100311279301,86.9560012817383,86.8550033569336,86.9489974975586,86.9980010986328,87.06800079345699,87.1110000610352,88.3499984741211,87.86599731445308,87.6650009155273,87.4540023803711,88.9449996948242,89.9680023193359,90.6269989013672,90.2099990844727,90.20700073242192,89.9130020141602,90.5979995727539,91.19400024414058,90.93499755859379,90.6709976196289,91.18499755859379,91.072998046875,90.96499633789058,90.9670028686523,Europe & Central Asia
Bahrain,BHR,98.89099884033199,98.8460006713867,98.8040008544922,98.74099731445308,98.6760025024414,98.6050033569336,98.5270004272461,98.4489974975586,98.35900115966801,98.2610015869141,98.15599822998051,98.1699981689453,98.2300033569336,98.7939987182617,98.2750015258789,98.2730026245117,98.3310012817383,98.2969970703125,98.2360000610352,96.77200317382808,96.7509994506836,96.7750015258789,96.8219985961914,96.8519973754883,96.8550033569336,96.8629989624023,96.86599731445308,96.8499984741211,Middle East & North Africa
"Bahamas, The",BHS,90.36599731445308,91.7360000610352,90.1060028076172,89.0139999389648,87.9329986572266,86.9929962158203,89.58999633789058,89.35800170898442,88.7990036010742,89.802001953125,90.7180023193359,89.51300048828129,89.46099853515629,87.9720001220703,88.68499755859379,89.35299682617192,90.0670013427734,90.5999984741211,92.59400177001949,92.1320037841797,91.71499633789058,91.64099884033199,91.6100006103516,91.572998046875,91.6129989624023,91.5530014038086,91.5179977416992,91.5,Latin America & Caribbean
Bosnia and Herzegovina,BIH,66.552001953125,66.9940032958984,67.4940032958984,68.1350021362305,68.87899780273439,69.9250030517578,70.6159973144531,71.2590026855469,71.4860000610352,71.7959976196289,72.0970001220703,72.3290023803711,72.65699768066409,72.9280014038086,73.21299743652341,73.46800231933591,73.71600341796879,72.63999938964841,70.5329971313477,72.1800003051758,74.5120010375977,72.4619979858398,75.28900146484379,77.7379989624023,76.9459991455078,76.0640029907227,75.2480010986328,75.3659973144531,Europe & Central Asia
Belarus,BLR,97.7779998779297,97.77200317382808,97.6800003051758,97.6729965209961,97.6880035400391,97.69300079345699,97.7239990234375,97.7259979248047,97.7210006713867,97.74099731445308,97.7389984130859,97.7419967651367,97.7480010986328,97.7639999389648,97.7699966430664,97.76300048828129,97.76699829101558,97.78600311279301,97.7750015258789,97.7649993896484,97.7750015258789,97.7870025634766,97.7880020141602,97.7880020141602,97.78099822998051,97.7730026245117,97.1660003662109,97.1719970703125,Europe & Central Asia
Belize,BLZ,74.93499755859379,74.8720016479492,74.9769973754883,74.9919967651367,74.9879989624023,75.2760009765625,75.16400146484379,74.9749984741211,74.76300048828129,74.7220001220703,74.59300231933591,74.40899658203129,74.2050018310547,74.1650009155273,74.0749969482422,73.5009994506836,72.8160018920898,72.161003112793,71.4150009155273,70.6940002441406,70.0289993286133,69.15200042724611,68.35800170898439,67.55999755859379,66.7360000610352,66.0960006713867,66.32199859619139,66.4039993286133,Latin America & Caribbean
Bolivia,BOL,20.864000320434602,21.0690002441406,21.277999877929698,21.517999649047898,21.8169994354248,22.0289993286133,22.2360000610352,22.4909992218018,22.507999420166,25.4500007629395,27.047000885009798,26.3059997558594,26.739999771118196,27.243000030517603,27.429000854492198,29.847000122070302,31.2469997406006,31.9479999542236,34.030998229980504,33.179000854492195,32.4150009155273,35.675998687744105,34.6829986572266,31.9309997558594,33.4099998474121,35.094001770019496,34.0589981079102,34.379001617431605,Latin America & Caribbean
Brazil,BRA,65.24900054931639,65.24900054931639,65.5309982299805,65.9710006713867,65.7600021362305,68.2310028076172,67.58200073242189,67.6230010986328,67.19400024414061,66.7559967041016,65.9160003662109,65.2910003662109,65.62400054931639,66.0709991455078,65.30599975585939,66.504997253418,67.7440032958984,68.5940017700195,69.697998046875,71.234001159668,72.61000061035159,75.48500061035159,75.3629989624023,75.7829971313477,74.9049987792969,74.5830001831055,73.5739974975586,73.6210021972656,Latin America & Caribbean
Barbados,BRB,91.34500122070308,90.7779998779297,89.87000274658199,90.23699951171879,90.4390029907227,90.4919967651367,91.78900146484379,90.9970016479492,90.66699981689449,91.98699951171879,90.7509994506836,90.68099975585942,91.1009979248047,89.73699951171879,89.5989990234375,89.3720016479492,89.21399688720699,89.0589981079102,88.8499984741211,88.6110000610352,88.5260009765625,88.3209991455078,88.08200073242192,88.08999633789058,88.0540008544922,88.1360015869141,88.15499877929692,88.177001953125,Latin America & Caribbean
Brunei Darussalam,BRN,96.10399627685551,96.03600311279301,95.9150009155273,95.8219985961914,95.7429962158203,95.64199829101558,95.4820022583008,95.3300018310547,95.21900177001949,95.10299682617192,94.9940032958984,94.89600372314449,94.77999877929692,94.6259994506836,94.46499633789058,94.3600006103516,94.19400024414058,93.97899627685551,93.7679977416992,93.6100006103516,93.46099853515629,93.26000213623051,92.99099731445308,92.7009963989258,92.4029998779297,91.9680023193359,91.46600341796879,91.5839996337891,East Asia & Pacific
Bhutan,BTN,12.4469995498657,12.7559995651245,13.123000144958501,13.4750003814697,13.9670000076294,14.3660001754761,14.7569999694824,15.154999732971199,15.6579999923706,16.124000549316403,16.6459999084473,17.2600002288818,17.798999786377,18.2280006408691,18.787000656127898,19.32200050354,20.4249992370605,20.872999191284197,21.351999282836896,22.2409992218018,15.9650001525879,14.3500003814697,14.536999702453599,15.187999725341802,15.0609998703003,15.347999572753901,15.6190004348755,15.9329996109009,South Asia
Botswana,BWA,63.9449996948242,64.1579971313477,64.2710037231445,64.5469970703125,64.64499664306639,64.93499755859379,65.1569976806641,65.1959991455078,65.5490036010742,65.9130020141602,65.8860015869141,65.931999206543,65.85800170898439,66.0370025634766,66.4619979858398,66.67600250244139,67.004997253418,67.0660018920898,66.85299682617189,67.40899658203129,67.98699951171879,67.87599945068361,68.24900054931639,68.6009979248047,68.5970001220703,68.8860015869141,69.07399749755861,69.27999877929689,Sub-Saharan Africa
Central African Republic,CAF,2.3680000305175803,2.37299990653992,2.375,2.375,2.38000011444092,2.3619999885559104,2.34200000762939,2.34500002861023,2.34500002861023,2.3510000705719,2.33800005912781,2.3289999961852996,2.32599997520447,2.31299996376038,2.31599998474121,2.31900000572205,2.32399988174438,2.3340001106262203,2.3350000381469704,2.3350000381469704,2.3350000381469704,2.3340001106262203,2.3940000534057595,2.3510000705719,2.3469998836517303,2.35700011253357,2.37100005149841,2.38100004196167,Sub-Saharan Africa
Canada,CAN,89.9530029296875,89.4240036010742,88.8119964599609,88.5739974975586,88.3899993896484,87.78600311279301,86.7910003662109,86.6829986572266,87.1019973754883,87.6740036010742,88.8239974975586,88.4980010986328,88.60299682617192,88.7220001220703,88.52100372314449,88.6129989624023,88.5749969482422,88.6009979248047,88.1259994506836,88.46399688720699,88.5199966430664,88.53099822998051,88.2180023193359,88.31500244140629,88.0739974975586,88.26300048828129,88.1399993896484,88.1539993286133,North America
Switzerland,CHE,84.8030014038086,84.6800003051758,84.5559997558594,84.5439987182617,84.484001159668,84.43699645996091,83.8270034790039,84.4049987792969,84.5759963989258,84.7740020751953,85.6320037841797,85.765998840332,85.2949981689453,86.86599731445308,86.5790023803711,86.5,86.0739974975586,86.78399658203129,87.05999755859379,86.8769989013672,87.0510025024414,87.0749969482422,87.01599884033199,86.9720001220703,86.9280014038086,86.9980010986328,87.19400024414058,87.2620010375977,Europe & Central Asia
Channel Islands,CHI,87.7789993286133,87.8550033569336,87.91400146484379,88.0490036010742,88.21399688720699,88.3499984741211,88.5240020751953,88.60399627685551,88.6989974975586,88.8830032348633,88.93199920654301,88.9889984130859,89.0960006713867,89.2649993896484,89.3870010375977,89.5240020751953,89.6309967041016,89.6539993286133,89.46900177001949,89.5459976196289,89.6660003662109,89.68199920654301,89.6959991455078,89.72799682617192,89.75,89.78099822998051,89.8369979858398,89.90499877929692,Europe & Central Asia
Chile,CHL,74.0479965209961,74.26300048828129,74.48699951171879,74.7360000610352,75.0459976196289,75.21099853515629,74.31700134277341,72.7470016479492,74.2170028686523,74.8190002441406,73.3140029907227,73.1959991455078,73.15899658203129,71.8779983520508,74.54100036621091,73.7419967651367,74.390998840332,74.34100341796879,74.19000244140629,74.0100021362305,72.56500244140629,73.5810012817383,73.51100158691409,73.0270004272461,73.3870010375977,72.5989990234375,72.11000061035159,72.28700256347659,Latin America & Caribbean
China,CHN,26.597999572753896,27.6049995422363,28.6830005645752,29.652000427246104,30.6100006103516,31.547000885009798,32.463001251220696,33.305999755859396,34.1839981079102,35.1059989929199,36.048000335693395,37.055999755859396,38.1500015258789,39.2029991149902,40.310001373291,41.390998840331996,42.417999267578104,43.4099998474121,44.3129997253418,45.2890014648438,46.202999114990206,47.007999420165994,47.7770004272461,48.5369987487793,49.2039985656738,49.90299987792971,50.630001068115206,51.3199996948242,East Asia & Pacific
Cote d'Ivoire,CIV,9.47999954223633,9.46500015258789,9.44600009918213,9.41800022125244,9.52700042724609,9.63399982452393,9.72900009155273,9.75500011444092,9.802000045776369,9.77400016784668,9.74400043487549,9.75899982452393,9.78999996185303,9.88799953460693,9.95699977874756,10.0450000762939,10.126000404357901,10.241999626159698,10.371999740600598,10.4139995574951,10.456000328063999,10.729999542236301,12.7740001678467,13.0900001525879,13.4259996414185,13.7430000305176,13.9899997711182,14.2270002365112,Sub-Saharan Africa
Cameroon,CMR,5.83500003814697,5.7960000038147,5.72800016403198,5.73600006103516,5.763000011444089,5.78299999237061,6.32999992370605,6.89499998092651,7.54699993133545,8.26099967956543,8.92599964141846,9.00300025939941,9.081000328063961,9.22200012207031,9.3129997253418,9.44900035858154,9.5649995803833,10.085000038147,10.5349998474121,11.065999984741199,11.687000274658198,12.347999572753901,12.998999595642099,13.671999931335401,13.762000083923303,13.854999542236301,13.947999954223599,14.0450000762939,Sub-Saharan Africa
"Congo, Dem. Rep.",COD,4.1729998588562,4.12400007247925,4.11999988555908,4.09200000762939,4.06099987030029,4.12599992752075,4.0770001411438,4.06699991226196,4.08500003814697,4.15899991989136,4.21799993515015,4.2199997901916495,4.17700004577637,4.17799997329712,4.1710000038147,4.598999977111821,5.07200002670288,5.61299991607666,6.1880002021789595,6.8289999961853,7.502999782562259,8.17899990081787,8.23799991607666,8.30399990081787,8.36100006103516,8.435000419616701,8.51399993896484,8.590000152587889,Sub-Saharan Africa
"Congo, Rep.",COG,7.28399991989136,7.30200004577637,7.294000148773191,7.3730001449585,7.43400001525879,7.55700016021729,7.611999988555911,7.513000011444089,7.68599987030029,7.919000148773191,7.85300016403198,7.8649997711181605,7.83900022506714,7.94000005722046,8.08500003814697,8.17099952697754,8.05300045013428,8.15499973297119,8.14099979400635,8.36299991607666,8.43200016021729,8.45400047302246,8.437999725341799,8.45699977874756,8.25500011444092,8.16699981689453,8.14400005340576,8.1560001373291,Sub-Saharan Africa
Colombia,COL,49.7410011291504,49.9080009460449,50.1570014953613,50.3660011291504,50.601001739502,50.745998382568395,50.8810005187988,51.0250015258789,51.191001892089794,51.547000885009794,51.7410011291504,54.00199890136721,50.691001892089794,52.076999664306605,51.90299987792971,51.7630004882813,51.5419998168945,51.3819999694824,48.819000244140604,47.9589996337891,47.0349998474121,47.0110015869141,48.396999359130895,49.7649993896484,50.4189987182617,50.681999206543,51.0499992370605,51.2299995422363,Latin America & Caribbean
Comoros,COM,15.911999702453599,15.930999755859402,15.984999656677198,15.9460000991821,15.904999732971199,15.9230003356934,15.927000045776401,15.9709997177124,16.003999710083,16.1420001983643,16.1709995269775,16.2110004425049,16.2719993591309,16.3360004425049,16.363000869751,16.42799949646,16.4589996337891,16.468999862670902,16.5170001983643,16.4790000915527,16.527000427246097,16.5820007324219,16.6410007476807,16.7530002593994,16.8579998016357,16.9169998168945,16.9930000305176,17.0769996643066,Sub-Saharan Africa
Cabo Verde,CPV,42.1640014648438,42.7840003967285,43.1319999694824,43.7849998474121,44.3979988098145,45.1259994506836,45.7120018005371,46.391998291015604,46.9169998168945,47.67900085449221,49.6319999694824,51.5810012817383,53.5979995727539,55.4609985351563,56.9640007019043,58.2910003662109,59.6580009460449,60.9739990234375,61.9109992980957,62.7140007019043,63.5110015869141,64.14499664306639,64.85800170898439,65.572998046875,66.09799957275389,66.056999206543,65.8570022583008,65.98300170898439,Sub-Saharan Africa
Costa Rica,CRI,74.88800048828129,78.6389999389648,76.1750030517578,76.24400329589841,75.6959991455078,77.6780014038086,74.2919998168945,75.7409973144531,74.66400146484379,76.5849990844727,71.3330001831055,70.12100219726561,71.0800018310547,70.63600158691409,73.140998840332,73.76300048828129,76.1500015258789,75.41600036621091,74.8010025024414,79.0559997558594,81.9199981689453,80.5,78.6149978637695,79.0950012207031,78.9810028076172,80.7799987792969,79.1350021362305,79.2669982910156,Latin America & Caribbean
Cuba,CUB,94.4420013427734,94.5510025024414,94.6630020141602,94.79299926757808,94.9280014038086,95.0810012817383,95.2470016479492,95.3550033569336,95.4940032958984,95.5960006713867,95.6869964599609,95.7819976806641,95.87999725341801,95.9800033569336,96.0699996948242,96.1480026245117,96.24500274658199,96.37899780273442,96.4749984741211,96.5459976196289,96.65499877929692,96.4199981689453,96.0070037841797,92.33599853515629,92.4420013427734,92.5500030517578,92.66000366210942,92.7760009765625,Latin America & Caribbean
Cyprus,CYP,81.78900146484379,82.3519973754883,82.2210006713867,82.5,82.8740005493164,82.83799743652341,82.9000015258789,83.09300231933591,83.2620010375977,83.5009994506836,84.056999206543,84.11900329589841,84.31300354003909,84.33799743652341,84.0029983520508,85.2419967651367,86.9199981689453,87.1709976196289,86.0640029907227,87.1100006103516,88.0749969482422,89.1279983520508,88.65599822998051,87.71600341796879,88.4680023193359,89.6689987182617,89.9530029296875,89.9420013427734,Europe & Central Asia
Czech Republic,CZE,93.8519973754883,93.8109970092773,93.7949981689453,93.2480010986328,91.9589996337891,92.0999984741211,92.0279998779297,90.99500274658199,90.3209991455078,90.0619964599609,89.6510009765625,89.5380020141602,88.3030014038086,88.9520034790039,89.59100341796879,89.1370010375977,89.4449996948242,89.3730010986328,88.5970001220703,87.83599853515629,87.11599731445308,86.5619964599609,86.4810028076172,87.1539993286133,87.2220001220703,86.7689971923828,87.1060028076172,87.18199920654301,Europe & Central Asia
Germany,DEU,92.0510025024414,91.91000366210942,91.66699981689449,91.62999725341801,91.5019989013672,92.01300048828129,91.87899780273442,91.8420028686523,92.2210006713867,92.1740036010742,91.4800033569336,91.7089996337891,91.7559967041016,91.19300079345699,90.58300018310551,90.75900268554692,90.7679977416992,91.1579971313477,91.55999755859379,91.5800018310547,91.5139999389648,91.6569976806641,91.89700317382808,92.01699829101558,92.2519989013672,92.3479995727539,92.447998046875,92.4670028686523,Europe & Central Asia
Djibouti,DJI,38.99399948120121,38.707000732421896,38.451999664306605,38.4000015258789,38.377998352050795,38.280998229980504,38.2290000915527,38.1139984130859,38.1380004882813,38.1640014648438,38.2290000915527,38.3359985351563,38.456001281738295,38.627998352050795,38.7630004882813,38.9659996032715,39.2130012512207,39.444000244140604,39.6479988098145,39.877998352050795,40.0229988098145,40.2849998474121,40.5839996337891,41.082000732421896,41.2910003662109,41.609001159668004,41.9280014038086,42.2150001525879,Middle East & North Africa
Denmark,DNK,92.9069976806641,92.8160018920898,92.9810028076172,93.0149993896484,93.76300048828129,93.9369964599609,94.0869979858398,93.6740036010742,94.03500366210942,94.27200317382808,95.30699920654301,94.83599853515629,94.2610015869141,94.84500122070308,94.60299682617192,94.21099853515629,94.6880035400391,95.0189971923828,94.5879974365234,94.4130020141602,94.55699920654301,94.4449996948242,94.41699981689449,94.4769973754883,94.63800048828129,94.05599975585942,94.7020034790039,94.7180023193359,Europe & Central Asia
Dominican Republic,DOM,68.9039993286133,63.167999267578104,66.6370010375977,69.68099975585939,69.59500122070311,69.8430023193359,69.9160003662109,70.10800170898439,70.20400238037111,70.1890029907227,68.1630020141602,67.70400238037111,70.0019989013672,70.5120010375977,67.2990036010742,68.620002746582,68.4860000610352,65.5070037841797,68.0019989013672,66.39700317382811,67.3870010375977,68.45700073242189,68.6869964599609,70.17600250244139,68.0139999389648,68.7600021362305,69.41799926757811,69.6740036010742,Latin America & Caribbean
Algeria,DZA,61.1780014038086,61.090999603271506,60.986000061035206,60.9850006103516,61.0839996337891,61.181999206543,61.2410011291504,61.1949996948242,61.3380012512207,61.6319999694824,61.5880012512207,63.9000015258789,66.1309967041016,67.4560012817383,68.7819976806641,69.89700317382811,70.9219970703125,71.9179992675781,72.6529998779297,73.6110000610352,74.3730010986328,74.03900146484379,73.6940002441406,73.7210006713867,73.6630020141602,73.7060012817383,73.7229995727539,73.734001159668,Middle East & North Africa
Ecuador,ECU,43.507999420165994,41.879001617431605,41.0530014038086,43.2610015869141,43.074001312255895,43.479000091552706,46.00199890136721,42.6479988098145,42.9850006103516,43.568000793457,43.7150001525879,46.1539993286133,48.29499816894529,43.1399993896484,47.1660003662109,45.08000183105471,46.3440017700195,47.207000732421896,47.4000015258789,49.173999786377,46.7919998168945,46.895999908447294,47.2960014343262,49.176998138427706,46.435001373290994,42.6889991760254,41.5449981689453,41.75600051879879,Latin America & Caribbean
"Egypt, Arab Rep.",EGY,49.2150001525879,49.6749992370605,49.5369987487793,49.2820014953613,52.959999084472706,54.3940010070801,55.5149993896484,60.6539993286133,64.379997253418,57.0960006713867,64.8109970092773,67.8820037841797,56.3030014038086,48.5349998474121,50.4739990234375,53.6119995117188,47.80400085449221,50.675998687744105,50.229000091552706,52.0379981994629,52.818000793457,56.245998382568395,52.0069999694824,51.1059989929199,51.470001220703104,65.7639999389648,62.9589996337891,63.4169998168945,Middle East & North Africa
Eritrea,ERI,8.94200038909912,8.99699974060059,9.14000034332275,9.322999954223631,9.55399990081787,9.795999526977539,10.0290002822876,10.1459999084473,10.263999938964801,10.4160003662109,10.508999824523901,10.7040004730225,10.7410001754761,10.8409996032715,10.9759998321533,11.0340003967285,11.1560001373291,11.354000091552699,11.307000160217301,11.411999702453599,11.541999816894501,11.663999557495101,11.7779998779297,11.9099998474121,12.0310001373291,12.16100025177,12.270999908447301,12.395000457763699,Sub-Saharan Africa
Spain,ESP,74.8000030517578,75.5830001831055,75.71600341796879,76.2429962158203,76.88600158691409,77.8840026855469,79.3919982910156,80.322998046875,82.1520004272461,83.3160018920898,83.5029983520508,84.9410018920898,85.6650009155273,85.8990020751953,85.78900146484379,86.3929977416992,86.6910018920898,86.85800170898442,87.4029998779297,87.7480010986328,87.83899688720699,87.2949981689453,86.9619979858398,87.05599975585942,87.1989974975586,87.2910003662109,87.8460006713867,87.8639984130859,Europe & Central Asia
Estonia,EST,96.7559967041016,95.7730026245117,94.7220001220703,94.8160018920898,94.97000122070308,95.0110015869141,95.04199981689449,93.78500366210942,93.5059967041016,93.6859970092773,95.7639999389648,95.70700073242192,94.65899658203129,94.5930023193359,95.1370010375977,95.2419967651367,94.50499725341801,95.0770034790039,94.7779998779297,94.6620025634766,94.8130035400391,94.85900115966801,94.14199829101558,94.3420028686523,93.4039993286133,93.3769989013672,93.552001953125,93.5849990844727,Europe & Central Asia
Ethiopia,ETH,7.389999866485599,7.53900003433228,7.506999969482419,7.622000217437741,7.69700002670288,7.71700000762939,7.837999820709231,8.0,8.060999870300291,7.8270001411438,7.6139998435974094,7.449999809265139,7.2989997863769505,7.02199983596802,6.7960000038147,7.0110001564025906,7.24200010299683,7.502999782562259,7.77899980545044,8.07999992370605,8.41499996185303,8.75500011444092,9.1269998550415,9.37600040435791,9.64599990844727,9.91800022125244,10.1529998779297,10.4130001068115,Sub-Saharan Africa
Finland,FIN,88.64199829101558,88.8259963989258,88.66400146484379,88.5490036010742,88.4359970092773,88.7789993286133,90.4619979858398,91.1689987182617,90.4380035400391,91.14600372314449,91.11499786376949,91.0179977416992,91.2639999389648,91.71099853515629,91.53399658203129,91.55599975585942,91.7689971923828,91.4420013427734,90.9670028686523,91.0279998779297,91.21099853515629,91.1370010375977,91.2060012817383,90.6740036010742,90.5540008544922,90.6240005493164,90.95700073242192,90.9800033569336,Europe & Central Asia
Fiji,FJI,56.582000732421896,57.0550003051758,57.5330009460449,57.9910011291504,58.3720016479492,58.8139991760254,59.1640014648438,59.4379997253418,59.7210006713867,59.981998443603494,60.323001861572294,60.6020011901855,60.859001159668,61.2350006103516,61.4620018005371,59.3689994812012,57.1279983520508,54.8680000305176,52.5,50.117000579834006,47.6640014648438,48.0190010070801,48.4329986572266,48.8199996948242,49.1669998168945,49.4620018005371,49.943000793457,50.443000793457,East Asia & Pacific
